epoch,phase,loss,l_tau,l_fri,l_E
5800,S1,0.10580805758945644,0.10287401196546853,0.0,0.002934045893198345
5850,S1,0.10829040338285267,0.10510471882298589,0.0,0.0031856850982876495
5900,S1,0.1082798196002841,0.10508194286376238,0.0,0.0031978766637621447
5950,S1,0.10825440310873091,0.10503403097391129,0.0,0.0032203718583332375
6000,S1,0.10561927547678351,0.10255037480965257,0.0,0.0030689003542647697
6050,S1,0.10728270327672362,0.10414440091699362,0.0,0.003138302839943208
6100,S1,0.10609067068435252,0.10309975082054734,0.0,0.0029909194709034637
6150,S1,0.10683968779630959,0.10374025767669082,0.0,0.0030994296830613166
6200,S1,0.10728349350392818,0.10411883890628815,0.0,0.003164654423017055
6250,S1,0.10600053076632321,0.1028975690715015,0.0,0.003102961076365318
6300,S1,0.10585770034231246,0.10281972168013453,0.0,0.0030379783784155734
6350,S1,0.1024133909959346,0.09943050472065806,0.0,0.002982885613164399
6400,S1,0.10553376725874841,0.10252660233527422,0.0,0.0030071648106968496
6450,S2-L,0.4145383108407259,0.40608144272118807,0.0,0.008456868599751033
6500,S2-L,0.3818569499999285,0.37510794401168823,0.0,0.0067490069777704775
6550,S2-L,0.36593866162002087,0.3589329831302166,0.0,0.0070056780823506415
6600,S2-L,0.3500651204958558,0.3442798722535372,0.0,0.005785246277810074
6650,S2-L,0.3276412673294544,0.3228669222444296,0.0,0.004774345223268028
6700,S2-L,0.31892503052949905,0.314353852532804,0.0,0.004571178251353558
6750,S2-L,0.3237168909981847,0.3190679410472512,0.0,0.004648950955015607
6800,S2-L,0.31215238850563765,0.3073211582377553,0.0,0.004831228499824647
6850,S2-L,0.29339416045695543,0.28972940891981125,0.0,0.0036647522647399455
6900,S2-L,0.3044160008430481,0.3003739546984434,0.0,0.004042045162350405
6950,S2-L,0.2991569768637419,0.29527800995856524,0.0,0.0038789656973676756
7000,S2-L,0.29600622598081827,0.29200355987995863,0.0,0.004002667221357115
7050,S2-L,0.300012918189168,0.2959952298551798,0.0,0.004017687955638394
7100,S2-L,0.28904885333031416,0.2852087002247572,0.0,0.003840152858174406
7150,S2-L,0.296670432202518,0.29262825194746256,0.0,0.004042179374664556
7200,S2-L,0.2940472839400172,0.29041235987097025,0.0,0.003634923697973136
7250,S2-L,0.28507721051573753,0.2814759109169245,0.0,0.0036012995697092265
7300,S2-L,0.283487293869257,0.2800548067316413,0.0,0.0034324867447139695
7350,S2-L,0.278995705768466,0.2757207336835563,0.0,0.0032749727834016085
7400,S2-L,0.2811080487444997,0.2777911010198295,0.0,0.0033169480739161372
7450,S2-L,0.27908817399293184,0.27545853797346354,0.0,0.0036296341568231583
7500,S2-L,0.287916561588645,0.2839476643130183,0.0,0.003968893885030411
7550,S2-L,0.27262030029669404,0.2693617129698396,0.0,0.00325858795986278
7600,S2-L,0.27336077531799674,0.27009530551731586,0.0,0.003265468774770852
7650,S2-L,0.26940466836094856,0.26619968889281154,0.0,0.003204979147994891
7700,S2-L,0.2677223598584533,0.26464796671643853,0.0,0.003074395870498847
7750,S2-L,0.2767374534159899,0.27337140403687954,0.0,0.0033660502449492924
7800,S2-L,0.2669259337708354,0.26364706503227353,0.0,0.0032788666721899062
7850,S2-L,0.26948838541284204,0.2663583471439779,0.0,0.003130038960080128
7900,S2-L,0.2704863869585097,0.26722387643530965,0.0,0.003262509169871919
7950,S2-L,0.2682926580309868,0.26498764008283615,0.0,0.003305017453385517
8000,S2-L,0.2688051415607333,0.2657568654976785,0.0,0.003048276572371833
8050,S2-L,0.26809271704405546,0.26493609324097633,0.0,0.00315662455977872
8100,S2-L,0.26574765611439943,0.2624640678986907,0.0,0.0032835875535965897
8150,S2-L,0.2669762256555259,0.26382459700107574,0.0,0.0031516300805378705
8200,S2-L,0.26829229202121496,0.2650665733963251,0.0,0.003225719221518375
8250,S2-L,0.2754702256061137,0.2719642026349902,0.0,0.0035060227310168557
8300,S2-L,0.2672734525986016,0.26410625455901027,0.0,0.0031671957040089183
8350,S2-L,0.2638614075258374,0.26087379921227694,0.0,0.0029876086555304937
8400,S2-L,0.26575313229113817,0.2623900696635246,0.0,0.003363063915458042
8450,S2-L,0.26309923827648163,0.2601565821096301,0.0,0.0029426582841551863
8500,S2-L,0.2628207500092685,0.2598893945105374,0.0,0.0029313556442502886
8550,S2-L,0.2636424242518842,0.26069809589535,0.0,0.0029443285238812678
8600,S2-L,0.2663787347264588,0.26314058620482683,0.0,0.0032381459677708335
8650,S2-L,0.2644403772428632,0.2612484428100288,0.0,0.0031919339890009724
8700,S2-L,0.2605861355550587,0.25760497339069843,0.0,0.0029811635322403163
8750,S2-L,0.2621288001537323,0.2590696564875543,0.0,0.00305914457567269
8800,S2-L,0.2631041086278856,0.25992316426709294,0.0,0.0031809440333745442
8850,S2-L,0.263379099778831,0.2601937507279217,0.0,0.003185348236002028
8900,S2-L,0.26153046451509,0.2586184595711529,0.0,0.002912004005338531
8950,S2-L,0.2621040097437799,0.25902765709906816,0.0,0.0030763542017666623
9000,S2-L,0.26854427671059966,0.26513612642884254,0.0,0.0034081504709320143
9050,S2-L,0.26151139568537474,0.2586206612177193,0.0,0.002890731338993646
9100,S2-L,0.2545006279833615,0.25166576728224754,0.0,0.0028348608830128796
9150,S2-L,0.25882734172046185,0.2558987708762288,0.0,0.002928571848315187
9200,S2-L,0.25618749437853694,0.25325721176341176,0.0,0.002930282411398366
9250,S2-L,0.2587831267155707,0.25577657436951995,0.0,0.003006550541613251
9300,S2-L,0.2530427733436227,0.2501813997514546,0.0,0.0028613752365345135
9350,S2-L,0.2579082087613642,0.2548827859573066,0.0,0.003025423844519537
9400,S2-L,0.2569947359152138,0.2539704511873424,0.0,0.0030242844877648167
9450,S2-L,0.2581708263605833,0.255182774271816,0.0,0.0029880525107728317
9500,S2-L,0.262525066267699,0.2594976662658155,0.0,0.0030274011805886403
9550,S2-L,0.2575791706331074,0.2546367375180125,0.0,0.0029424354070215486
9600,S2-L,0.2613771017640829,0.25827441131696105,0.0,0.0031026909200591035
9650,S2-L,0.25436022551730275,0.25142142083495855,0.0,0.00293880638491828
9700,S2-L,0.2553337919525802,0.25241346983239055,0.0,0.002920322571299039
9750,S2-L,0.25616745045408607,0.253162476234138,0.0,0.003004974438226782
9800,S2-L,0.2617105017416179,0.258666864130646,0.0,0.0030436392917181365
9850,S2-L,0.2523350208066404,0.2494842899031937,0.0,0.0028507302995421924
9900,S2-L,0.25534851429983974,0.2526120697148144,0.0,0.0027364444540580735
9950,S2-L,0.2569887498393655,0.25408695079386234,0.0,0.002901799678511452
10000,S2-L,0.2544711669906974,0.2515508085489273,0.0,0.0029203576705185696
10050,S2-L,0.256281275767833,0.2535233753733337,0.0,0.002757899899734184
10100,S2-L,0.24836239404976368,0.24571625934913754,0.0,0.0026461347806616686
10150,S2-L,0.25246995547786355,0.24955815123394132,0.0,0.002911803123424761
10200,S2-L,0.25940058333799243,0.2565868333913386,0.0,0.0028137492408859544
10250,S2-L,0.2636679136194289,0.26045507891103625,0.0,0.003212837124010548
10300,S2-L,0.24934465857222676,0.24661213159561157,0.0,0.0027325273549649864
10350,S2-L,0.2517083566635847,0.24898542976006866,0.0,0.002722927623835858
10400,S2-L,0.2517473683692515,0.24898547772318125,0.0,0.002761892224953044
10450,S3-H,0.09425101452507079,0.09144068136811256,0.0,0.0028103326258133166
10500,S3-H,0.09383855829946697,0.09104953333735466,0.0,0.002789024882076774
10550,S3-H,0.09407707769423723,0.09112732415087521,0.0,0.002949753667053301
10600,S3-H,0.09277898212894797,0.09000551397912204,0.0,0.002773469102976378
10650,S3-H,0.09240559162572026,0.08963987114839256,0.0,0.0027657207392621785
10700,S3-H,0.09314905223436654,0.09040748281404376,0.0,0.0027415694858063944
10750,S3-H,0.09179753810167313,0.08909526583738625,0.0,0.0027022723807021976
10800,S3-H,0.09272240288555622,0.09001126117073,0.0,0.002711141249164939
10850,S3-H,0.09267556970007718,0.08986752037890255,0.0,0.002808048913720995
10900,S3-H,0.09243319765664637,0.08977282210253179,0.0,0.0026603754522511736
10950,S3-H,0.09282194986008108,0.09003126923926175,0.0,0.0027906811010325328
11000,S3-H,0.09287053067237139,0.09012453630566597,0.0,0.0027459943667054176
11050,S3-H,0.09248999692499638,0.08972755912691355,0.0,0.002762438030913472
11100,S3-H,0.0932418736629188,0.09045921824872494,0.0,0.002782656199997291
11150,S3-H,0.09281651093624532,0.09005447686649859,0.0,0.0027620336186373606
11200,S3-H,0.0917603294365108,0.08911998546682298,0.0,0.0026403432566439733
11250,S3-H,0.09160630265250802,0.08896385342814028,0.0,0.0026424489842611365
11300,S3-H,0.09231365215964615,0.089552978053689,0.0,0.0027606738440226763
11350,S3-H,0.09263611352071166,0.08976323180831969,0.0,0.00287288123217877
11400,S3-H,0.09155140491202474,0.08887561038136482,0.0,0.002675794341485016
11450,S3-H,0.0912513779476285,0.08867740933783352,0.0,0.0025739687916939147
11500,S3-H,0.09288635267876089,0.09006497263908386,0.0,0.0028213797413627617
11550,S3-H,0.0924854720942676,0.08959165122359991,0.0,0.002893820754252374
11600,S3-H,0.09196487069129944,0.0891911443322897,0.0,0.0027737263662857004
11650,S3-H,0.09212727262638509,0.08943119808100164,0.0,0.0026960746545228176
11700,S3-H,0.09123139805160463,0.08859493280760944,0.0,0.0026364652076154016
11750,S3-H,0.09207338909618556,0.08941636187955737,0.0,0.0026570270565571263
11800,S3-H,0.0917090424336493,0.089021778665483,0.0,0.0026872641319641843
11850,S3-H,0.09432836202904582,0.09128360240720212,0.0,0.0030447595709119923
11900,S3-H,0.0923737189732492,0.08963797055184841,0.0,0.0027357480066712014
11950,S3-H,0.0923705194145441,0.0897135129198432,0.0,0.0026570067275315523
12000,S3-H,0.09199838456697762,0.08926354441791773,0.0,0.002734840258199256
12050,S3-H,0.09229587530717254,0.08944661566056311,0.0,0.00284925978485262
12100,S3-H,0.0919820237904787,0.08934646612033248,0.0,0.002635557895700913
12150,S3-H,0.09249343117699027,0.08963981224223971,0.0,0.002853618534572888
12200,S3-H,0.09197741467505693,0.0891715632751584,0.0,0.0028058512252755463
12250,S3-H,0.0925519629381597,0.08985934988595545,0.0,0.0026926131249638274
12300,S3-H,0.09137659543193877,0.08866975014097989,0.0,0.0027068451527156867
12350,S3-H,0.09275735123082995,0.08976686303503811,0.0,0.0029904877956141718
12400,S3-H,0.09284832468256354,0.09004087233915925,0.0,0.0028074524670955725
12450,S3-H,0.09140057140029967,0.08870423631742597,0.0,0.0026963351483573206
12500,S3-H,0.09082924644462764,0.088114766869694,0.0,0.0027144793421030045
12550,S3-H,0.09145755227655172,0.08869148651137948,0.0,0.0027660659688990563
12600,S3-H,0.09230876504443586,0.08957502548582852,0.0,0.0027337390929460526
12650,S3-H,0.09260970330797136,0.08993920055218041,0.0,0.0026705031777964905
12700,S3-H,0.09176750341430306,0.08917528996244073,0.0,0.0025922131026163697
12750,S3-H,0.09228630689904094,0.0895302016288042,0.0,0.002756104775471613
12800,S3-H,0.09284499241039157,0.08994168229401112,0.0,0.0029033102546236478
12850,S3-H,0.09331910475157201,0.09056730871088803,0.0,0.002751795793301426
12900,S3-H,0.0923335594125092,0.08963854517787695,0.0,0.0026950148385367356
12950,S3-H,0.09256251784972847,0.08982244180515409,0.0,0.00274007573898416
13000,S3-H,0.09218806424178183,0.08936879341490567,0.0,0.00281927077594446
13050,S3-H,0.09234136366285384,0.08965288521721959,0.0,0.0026884781473199837
13100,S3-H,0.09257348324172199,0.08984025404788554,0.0,0.002733229281147942
13150,S3-H,0.09205241315066814,0.08932836749590933,0.0,0.0027240454583079554
13200,S3-H,0.09146858495660126,0.08877716702409089,0.0,0.0026914182381005958
13250,S3-H,0.09200198017060757,0.08927340689115226,0.0,0.0027285734031465836
13300,S3-H,0.09190822904929519,0.08902301266789436,0.0,0.002885215391870588
13350,S3-H,0.0919898406136781,0.08917765133082867,0.0,0.002812189362884965
13400,S3-H,0.09345114626921713,0.09055151091888547,0.0,0.0028996355540584773
13450,S3-H,0.09154397924430668,0.08868926647119224,0.0,0.002854712547559757
13500,S3-H,0.0919781057164073,0.08920575608499348,0.0,0.0027723497187253088
13550,S3-H,0.09187790914438665,0.0891849547624588,0.0,0.0026929537707474083
13600,S3-H,0.09294859902001917,0.09010611660778522,0.0,0.0028424825504771434
13650,S3-H,0.09254614706151187,0.0897370264865458,0.0,0.0028091210406273603
13700,S3-H,0.09221923840232193,0.08951320266351104,0.0,0.002706035978917498
13750,S3-H,0.09243833716027439,0.08969973935745656,0.0,0.002738598246651236
13800,S3-H,0.09181602415628731,0.08904297789558768,0.0,0.0027730459114536643
13850,S3-H,0.09263695566914976,0.08986489730887115,0.0,0.0027720580401364714
13900,S3-H,0.0924866481218487,0.08956806268543005,0.0,0.002918585203588009
13950,S3-H,0.09216467919759452,0.0894402323756367,0.0,0.00272444687288953
14000,S3-H,0.09223907114937901,0.08948152139782906,0.0,0.0027575496278586797
14050,S3-H,0.09162773285061121,0.0889745014719665,0.0,0.0026532307820161805
14100,S3-H,0.09203988080844283,0.08925510011613369,0.0,0.002784781841910444
14150,S3-H,0.0909402878023684,0.08828793535940349,0.0,0.002652352392033208
14200,S3-H,0.09183585876598954,0.0891389159951359,0.0,0.002696942843613215
14250,S3-H,0.0916251977905631,0.08890945767052472,0.0,0.002715740440180525
14300,S3-H,0.09147012792527676,0.08872523833997548,0.0,0.002744889170571696
14350,S3-H,0.09326521097682416,0.09035667055286467,0.0,0.0029085398273309693
14400,S3-H,0.09271214972250164,0.08989293733611703,0.0,0.002819212917529512
