epoch,phase,loss,l_tau,l_fri,l_E
1350,S1,0.34314179606735706,0.3010830385610461,0.0,0.04205875634215772
1400,S1,0.3354623168706894,0.29682285711169243,0.0,0.03863945708144456
1450,S1,0.3350288076326251,0.2974892072379589,0.0,0.03753960214089602
1500,S1,0.3315890170633793,0.29460974875837564,0.0,0.036979270342271775
1550,S1,0.3145953295752406,0.2790111042559147,0.0,0.0355842249118723
1600,S1,0.30445121321827173,0.2680854331701994,0.0,0.036365781852509826
1650,S1,0.29744138941168785,0.2618154836818576,0.0,0.035625905147753656
1700,S1,0.2907838895916939,0.2552498155273497,0.0,0.035534075112082064
1750,S1,0.28398928232491016,0.24855064554139972,0.0,0.03543863806407899
1800,S1,0.2708299057558179,0.23750169621780515,0.0,0.03332820866489783
1850,S1,0.2600102894939482,0.22819644445553422,0.0,0.03181384492199868
1900,S1,0.26155477296561,0.23078527441248298,0.0,0.030769499484449625
1950,S1,0.24938763258978724,0.22111917100846767,0.0,0.02826846146490425
2000,S1,0.24497439758852124,0.21746661933138967,0.0,0.02750777982873842
2050,S1,0.23896569712087512,0.21377794910222292,0.0,0.025187748251482844
2100,S1,0.23349032131955028,0.21002114191651344,0.0,0.023469180974643677
2150,S1,0.228799844160676,0.20655676210299134,0.0,0.022243082406930625
2200,S1,0.22425526985898614,0.20294428430497646,0.0,0.02131098526297137
2250,S1,0.2243734523653984,0.2024036799557507,0.0,0.021969772642478347
2300,S1,0.2195814629085362,0.199560244102031,0.0,0.020021218108013272
2350,S1,0.22900861408561468,0.2050314387306571,0.0,0.023977174190804362
2400,S1,0.21009227819740772,0.1925916587933898,0.0,0.01750061960774474
2450,S1,0.21726864855736494,0.19678708305582404,0.0,0.020481566432863474
2500,S1,0.21459859376773238,0.19619414489716291,0.0,0.01840444828849286
2550,S1,0.21068003913387656,0.1926350579597056,0.0,0.018044980068225414
2600,S1,0.21155872521921992,0.19293313985690475,0.0,0.018625586642883718
2650,S1,0.2114310497418046,0.19374429434537888,0.0,0.017686754814349115
2700,S1,0.20947624603286386,0.19158156029880047,0.0,0.017894686257932335
2750,S1,0.21004865039139986,0.19115781923756003,0.0,0.01889083144487813
2800,S1,0.2006001709960401,0.18455191003158689,0.0,0.01604826087714173
2850,S1,0.20215893257409334,0.18596978345885873,0.0,0.016189149260753766
2900,S1,0.1962218238040805,0.1804155600257218,0.0,0.015806262847036123
2950,S1,0.19280504062771797,0.17819143226370215,0.0,0.014613608713261783
3000,S1,0.20028282329440117,0.183018010109663,0.0,0.017264813097426668
3050,S1,0.18854142120108008,0.1744606252759695,0.0,0.014080795139307156
3100,S1,0.1879208954051137,0.17414065171033144,0.0,0.013780244335066527
3150,S1,0.18854287639260292,0.1746499352157116,0.0,0.013892941671656445
3200,S1,0.18879645550623536,0.17415910959243774,0.0,0.014637346263043582
3250,S1,0.18150914832949638,0.16822923999279737,0.0,0.013279908569529653
3300,S1,0.1891759866848588,0.1739257643930614,0.0,0.015250223659677431
3350,S1,0.18759904522448778,0.17286411439999938,0.0,0.014734929020050913
3400,S1,0.18347653420642018,0.16936477972194552,0.0,0.014111754368059337
3450,S1,0.17541069583967328,0.16306756623089314,0.0,0.012343128997599706
3500,S1,0.17295414162799716,0.16083580814301968,0.0,0.012118333339458331
3550,S1,0.18358202930539846,0.1683322647586465,0.0,0.015249764517648146
3600,S1,0.17225086130201817,0.1596537590958178,0.0,0.012597103632288054
3650,S1,0.1679548593237996,0.15573799423873425,0.0,0.012216865521622822
3700,S1,0.1702785799279809,0.15761206159368157,0.0,0.012666519294725731
3750,S1,0.16689498675987124,0.15539403213188052,0.0,0.011500955501105636
3800,S1,0.1650012438185513,0.15403562365099788,0.0,0.010965620313072577
3850,S1,0.15856705652549863,0.14730181964114308,0.0,0.011265236797044054
3900,S1,0.16067840438336134,0.14931159559637308,0.0,0.011366808510501869
3950,S1,0.1566154807806015,0.1467667929828167,0.0,0.009848688277998008
4000,S1,0.15502620162442327,0.14471561880782247,0.0,0.010310584650142118
4050,S1,0.15299907000735402,0.14261188823729753,0.0,0.010387181071564555
4100,S1,0.14962143171578646,0.1400415040552616,0.0,0.009579928271705285
4150,S1,0.15852215699851513,0.14733321592211723,0.0,0.011188940436113626
4200,S1,0.15073953988030553,0.14033946441486478,0.0,0.010400075916550122
4250,S1,0.15227905055508018,0.14193799532949924,0.0,0.010341054265154526
